Timestamp (s)	Pitch Moment (Nm)	Belt Velocity (m/s)
179.402	2.15666	1.68872
179.412	0.532623	1.68872
179.422	4.17275	1.71884
179.432	8.18894	1.72414
179.442	3.95411	1.74542
179.452	11.1097	1.74542
179.462	-9.5793	1.76668
179.472	-10.2112	1.76078
179.482	-11.3954	1.73878
179.492	6.43947	1.73999
179.502	2.00678	1.74453
179.512	22.3325	1.74453
179.522	11.0105	1.83402
179.532	-2.56672	1.84399
179.542	16.2446	1.88231
179.552	-0.531223	1.88231
179.562	5.91897	1.89648
179.572	-7.70744	1.88727
179.582	-14.7743	1.84953
179.592	-7.75184	1.84953
179.602	-11.5008	1.79814
179.612	-11.854	1.78333
179.622	-0.211336	1.72416
179.632	6.14544	1.72416
179.642	8.14194	1.75295
179.652	20.7943	1.77604
179.662	21.4487	1.86547
179.672	15.6786	1.88751
179.682	25.1374	1.97932
179.692	1.18821	1.97932
179.702	-18.0305	1.99882
179.712	-0.650447	2.00029
179.722	15.4623	2.00635
179.732	17.3214	2.00635
179.742	-3.1642	2.07103
179.752	-1.38705	2.07154
179.762	-0.603254	2.07368
179.772	-12.5723	2.07368
179.782	-13.0209	2.03381
179.792	-2.7459	2.02452
179.802	-11.2347	1.98951
179.812	-12.042	1.97728
179.822	-12.5397	1.92794
179.832	-8.06843	1.92794
179.842	-7.71918	1.84642
179.852	-7.36315	1.83579
179.862	-10.2755	1.79725
179.872	-3.06457	1.79725
179.883	26.1025	1.81497
179.892	6.75026	1.83234
179.902	15.4401	1.90136
179.912	4.43506	1.90136
179.922	-0.904073	1.94344
179.932	-19.5985	1.92966
179.942	-21.6941	1.87345
179.952	-6.84561	1.87345
179.962	-9.94568	1.77953
179.972	-5.17938	1.77381
179.982	4.83047	1.74985
179.992	7.58499	1.7559
180.002	-2.38469	1.78086
180.012	12.8731	1.78086
180.022	9.5306	1.86237
180.032	11.381	1.87641
180.042	17.0273	1.94034
180.052	31.4846	1.94034
180.062	18.0074	2.11134
180.072	2.79041	2.12111
180.082	-1.20058	2.16405
180.092	-16.7522	2.16405
180.102	-12.0224	2.12241
180.112	-18.479	2.10678
180.122	-8.59589	2.03514
180.132	-6.93667	2.02749
180.142	-13.5228	1.99527
180.152	-16.9069	1.99527
180.162	-18.31	1.89117
180.172	-7.11763	1.87613
180.182	-23.1601	1.81408
180.192	6.05953	1.81408
180.202	13.0778	1.81364
180.212	17.9976	1.83505
180.222	20.7772	1.92173
180.232	4.28027	1.92173
180.242	11.9947	2.00059
180.252	6.01948	2.021
180.262	7.29916	2.10336
180.272	15.5462	2.10336
180.282	17.676	2.16361
180.292	15.4064	2.18382
180.302	20.0775	2.2717
180.312	-0.606287	2.27877
180.322	-13.2972	2.30803
180.332	9.88764	2.30803
180.342	6.81103	2.3324
180.352	17.5334	2.34904
180.362	14.9297	2.41789
180.372	18.5023	2.41789
180.383	-6.55178	2.48434
180.392	-5.85798	2.48655
180.402	-2.36864	2.49542
180.412	-1.16575	2.49542
180.422	0.463927	2.50738
180.432	-2.38493	2.50666
180.442	-22.9263	2.50384
180.452	-9.40316	2.49601
180.462	-1.93235	2.46308
180.472	2.58426	2.46308
180.482	3.51337	2.49808
180.492	5.59559	2.51079
180.502	24.0882	2.56718
180.512	0.1865	2.56718
180.522	22.7572	2.658
180.532	14.5898	2.66791
180.542	2.27508	2.70939
180.552	19.4437	2.70939
180.562	11.6496	2.76078
180.572	7.24376	2.76939
180.582	-18.2307	2.80508
180.592	11.1407	2.80508
180.602	17.0292	2.79754
180.612	12.3083	2.81778
180.622	17.2309	2.90475
180.632	-7.41283	2.91918
180.642	23.399	2.97873
180.652	-12.5564	2.97873
180.662	12.3842	3.01329
180.672	-23.9344	3.0049
180.682	-18.3273	2.97253
180.692	-3.39655	2.97253
180.702	-45.8205	2.87994
180.712	-3.4034	2.85481
180.722	-32.8382	2.74527
180.732	4.45074	2.74527
180.742	-1.27052	2.68148
180.752	-20.6925	2.66863
180.762	2.52895	2.6137
180.772	-17.6714	2.6164
180.782	45.8963	2.62788
180.792	-6.11622	2.62788
180.802	32.5839	2.73331
180.812	4.68427	2.73639
180.822	-15.9972	2.75014
180.832	11.6988	2.75014
180.842	-35.6949	2.72312
180.852	18.6753	2.70684
180.862	-35.0711	2.64249
180.872	-5.59106	2.64249
180.883	-13.0787	2.49763
180.892	-39.0847	2.46659
180.902	-19.6855	2.33594
180.912	-49.1515	2.33594
180.922	1.10993	2.15564
180.932	-27.3442	2.15564
180.942	-1.30895	2.05153
180.952	-22.1632	2.02829
180.962	-22.2332	1.92616
180.972	-6.35351	1.92616
180.982	-46.6953	1.78175
180.992	9.41481	1.76177
181.002	-21.7806	1.68118
181.012	1.8245	1.68118
181.022	-3.24886	1.64264
181.032	-0.436444	1.63972
181.042	6.71734	1.62625
181.052	-14.225	1.62625
181.062	29.3744	1.63999
181.072	-5.59085	1.65746
181.082	23.0276	1.73213
181.092	1.53377	1.73213
181.102	4.16473	1.79548
181.112	-0.138632	1.79548
181.122	-19.7627	1.79149
181.132	12.8434	1.786
181.142	-14.3691	1.76093
181.152	26.9222	1.76093
181.162	2.44473	1.79548
181.172	-1.56082	1.80266
181.182	11.7464	1.83668
181.192	2.41315	1.83668
181.202	8.97856	1.8987
181.212	6.94045	1.91486
181.222	20.9825	1.98686
181.232	6.24215	1.98686
181.242	2.30465	2.06438
181.252	0.433906	2.07274
181.262	0.579263	2.10868
181.272	14.1537	2.12198
181.282	8.11331	2.18355
181.292	8.71612	2.18355
181.302	5.39508	2.25398
181.312	-4.48785	2.25755
181.322	1.07822	2.27259
181.332	-1.5067	2.27259
181.342	0.473534	2.25177
181.352	-13.4102	2.24177
181.362	-11.1776	2.20127
181.372	-15.8036	2.20127
181.382	-5.5687	2.09052
181.392	-12.0956	2.07675
181.402	-8.04671	2.00945
181.412	-17.3596	2.00945
181.422	-10.8636	1.95053
181.432	17.2929	1.95053
181.442	-6.46602	1.93857
181.452	21.833	1.94974
181.462	10.6047	2.00458
181.472	20.5693	2.00458
181.482	8.67584	2.10469
181.492	4.51834	2.12723
181.502	32.6178	2.22563
181.512	19.3886	2.22563
181.522	32.8037	2.41479
181.532	23.3178	2.45202
181.542	24.3231	2.623
181.552	4.40058	2.63923
181.562	-0.691854	2.71559
181.572	7.28097	2.71559
181.582	-46.0756	2.66907
181.592	-4.75528	2.64152
181.602	-24.0254	2.51447
181.612	-7.6437	2.51447
181.622	-17.3054	2.37581
181.632	-15.7214	2.3649
181.642	16.5922	2.31733
181.652	-24.1699	2.31936
181.662	45.347	2.32929
181.672	11.1816	2.32929
181.682	-6.20035	2.4396
181.692	20.3052	2.4441
181.702	-7.16349	2.46441
181.712	-0.672097	2.46441
181.722	-12.7937	2.40682
181.732	5.49507	2.38998
181.742	-30.0984	2.31202
181.752	-35.9914	2.31202
181.762	-28.4255	2.14855
181.772	-5.58414	2.13601
181.782	-8.89779	2.07634
181.792	-0.678365	2.07522
181.802	16.6523	2.07014
181.812	3.79139	2.07014
181.822	17.31	2.15652
181.832	16.4376	2.18443
181.842	28.5203	2.30581
181.852	14.5582	2.30581
181.862	-5.44081	2.40859
181.872	13.8409	2.40859
181.882	6.01895	2.4715
181.892	17.3799	2.4715
181.902	15.0807	2.55611
181.912	-11.4005	2.55596
181.922	0.276729	2.55522
181.932	-16.3799	2.55522
181.942	5.29946	2.54636
181.952	10.0247	2.55118
181.962	3.75173	2.57383
181.972	13.9352	2.57383
181.982	17.6967	2.64693
181.992	14.8535	2.66224
182.002	14.2647	2.73375
182.012	-18.2437	2.73375
182.022	-2.68603	2.73242
182.032	-13.5415	2.72328
182.042	-11.0899	2.68015
182.052	-16.6273	2.68015
182.062	-11.4619	2.55921
182.072	-26.5193	2.55921
182.082	-32.2107	2.33018
182.092	-24.7981	2.28321
182.102	-52.8135	2.09007
182.112	-25.9971	2.09007
182.122	-27.0229	1.81497
182.132	-18.6045	1.78933
182.142	-16.9404	1.66347
182.152	-19.3091	1.66347
182.162	10.3702	1.60809
182.172	-1.07287	1.60809
182.182	17.2091	1.66745
182.192	27.4798	1.69043
182.202	34.3351	1.8101
182.212	41.8897	1.8101
182.222	35.2767	2.05951
182.232	35.9234	2.09216
182.242	3.72554	2.26683
182.252	5.9383	2.26683
182.262	-3.46017	2.31778
182.272	-7.14671	2.30524
182.282	-18.0662	2.24247
182.292	-32.7739	2.24247
182.302	-12.6963	2.07368
182.312	-58.45	2.03656
182.322	-21.4275	1.84244
182.332	-15.2767	1.84244
182.342	-17.9335	1.68517
182.352	-15.142	1.68517
182.362	-9.70807	1.58417
182.372	3.85766	1.57804
182.382	-18.1769	1.53987
182.392	18.6925	1.53987
182.402	10.4107	1.56335
182.412	-6.31708	1.56915
182.422	8.8612	1.59923
182.432	-3.52508	1.59923
182.442	-12.4557	1.57176
182.452	-35.55	1.56069
182.462	1.34298	1.49867
182.472	-21.215	1.49867
182.482	-12.3879	1.41538
182.492	-6.81958	1.40831
182.502	-20.5139	1.36488
182.512	-11.9171	1.34794
182.522	-22.7206	1.27407
182.532	-14.1824	1.27407
182.542	-10.5909	1.20053
182.552	9.3181	1.20132
182.562	-0.190377	1.20585
182.572	3.01478	1.20585
182.582	4.21799	1.23553
182.592	-4.65745	1.2368
182.602	3.26333	1.24527
182.612	-4.51511	1.24527
182.622	7.62327	1.23863
182.632	-9.05064	1.23863
182.642	-15.3605	1.1518
182.652	-27.4225	1.12949
182.662	-34.8457	1.0034
182.672	-13.4712	1.0034
182.682	-8.31668	0.880241
182.692	4.54468	0.875665
182.702	-8.46045	0.849674
182.712	-3.49101	0.849674
182.722	11.0995	0.881127
182.732	14.8554	0.896917
182.742	20.6204	0.978587
182.752	25.2099	0.978587
182.762	21.51	1.12876
182.772	11.9045	1.14824
182.782	13.5604	1.25856
182.792	6.98463	1.25856
182.802	11.6123	1.36533
182.812	18.9321	1.36533
182.822	20.9046	1.49557
182.832	16.4426	1.5198
182.842	20.9604	1.65239
182.852	5.90031	1.65239
182.862	12.0257	1.74586
182.872	14.615	1.7605
182.882	6.06245	1.84687
182.892	19.7786	1.84687
182.902	3.46226	1.92838
182.912	-22.0387	1.92628
182.922	-14.5149	1.91465
182.932	-10.0281	1.91465
182.942	-14.3723	1.80212
182.952	-2.47321	1.79491
182.962	5.27358	1.75074
182.972	-2.03323	1.75074
182.982	-8.99611	1.72371
182.992	-13.4917	1.72371
183.002	1.53134	1.70289
183.012	4.96071	1.70439
183.022	11.1665	1.71352
183.032	10.0046	1.71352
183.042	6.84556	1.74941
183.052	8.12189	1.77051
183.062	21.451	1.87478
183.072	6.31312	1.87478
183.082	21.3142	1.97489
183.092	13.1873	1.99697
183.102	20.9097	2.11532
183.112	30.386	2.11532
183.122	23.216	2.28411
183.132	38.8926	2.31358
183.142	4.13149	2.47637
183.152	30.4245	2.47637
183.162	21.2499	2.64205
183.172	20.3476	2.64205
183.182	6.32231	2.78514
183.192	-3.02542	2.78607
183.202	-5.69902	2.79223
183.212	-16.9805	2.79223
183.222	-15.987	2.74173
183.232	-40.5602	2.71331
183.242	-30.0047	2.55567
183.252	-22.3965	2.55567
183.262	-9.89285	2.40549
183.272	-27.0593	2.38485
183.282	-27.6816	2.26816
183.292	-12.5003	2.26816
183.302	2.40225	2.18089
183.312	8.53421	2.18089
183.322	8.03403	2.22785
183.332	21.5292	2.24446
183.342	7.41476	2.34037
183.352	15.1736	2.34037
183.362	12.1239	2.44802
183.372	7.21782	2.45818
183.382	10.4442	2.51535
183.392	13.9196	2.51535
183.402	-7.18978	2.54282
183.412	-7.92382	2.54128
183.422	7.40629	2.53219
183.432	-12.511	2.53219
183.442	-16.494	2.47194
183.452	-8.57598	2.45737
183.462	-8.13001	2.37404
183.472	-38.6927	2.35469
183.482	-10.0636	2.24247
183.492	-21.0826	2.24247
183.502	-23.3663	2.11798
183.512	-5.3957	2.10784
183.522	9.0874	2.05153
183.532	24.2013	2.05153
183.542	-3.0633	2.14235
183.552	14.9939	2.15276
183.563	12.3244	2.2119
183.572	14.898	2.2119
183.582	20.1164	2.33505
183.592	35.4773	2.35519
183.602	13.2594	2.48124
183.612	-10.5588	2.48124
183.622	7.87448	2.49941
183.632	-3.86122	2.49753
183.642	-6.48036	2.48612
183.652	9.66284	2.4885
183.662	-4.03068	2.50339
183.672	15.8151	2.50339
183.682	-34.0334	2.47238
183.692	6.80763	2.46854
183.702	-13.8703	2.44403
183.712	-18.69	2.44403
183.722	3.97711	2.34569
183.732	-24.1272	2.33136
183.742	-16.524	2.25
183.752	-31.8645	2.25
183.762	-11.3548	2.12507
183.772	-41.9053	2.10817
183.782	8.59615	1.99704
183.792	15.9038	1.99704
183.802	-13.8741	1.97844
183.812	24.0423	1.97844
183.822	-9.97386	1.98686
183.832	-9.7942	1.98229
183.842	-21.9004	1.95452
183.852	18.2745	1.95452
183.862	-10.7673	1.90667
183.872	-8.77147	1.90585
183.882	31.1114	1.90047
183.892	-32.5057	1.90047
183.902	-4.86326	1.8668
183.912	-7.08167	1.86071
183.922	2.68775	1.8225
183.932	-0.315179	1.8225
183.942	-13.5128	1.8194
183.952	17.7069	1.81128
183.962	-36.6021	1.76403
183.972	-0.970305	1.76403
183.982	-14.8434	1.69846
183.992	-4.40923	1.69846
184.002	4.4291	1.66479
184.012	4.67575	1.66901
184.022	14.7899	1.6927
184.032	-26.5183	1.6927
184.042	17.9018	1.69049
184.052	-17.1521	1.6943
184.062	11.0682	1.72017
184.072	13.2764	1.72017
184.082	-16.7679	1.73036
184.092	8.25856	1.7222
184.102	-36.0522	1.67498
184.112	-19.3956	1.67498
184.122	-15.3781	1.54563
184.132	-4.49205	1.53559
184.142	-0.191475	1.46855
184.152	17.9602	1.47666
184.162	39.6506	1.53057
184.172	-4.28223	1.53057
184.182	15.5788	1.61739
184.192	9.36293	1.62911
184.202	32.7925	1.70777
184.212	14.893	1.70777
184.222	24.214	1.84288
184.232	33.7683	1.86021
184.242	-5.2824	1.96293
184.252	29.7	1.96293
184.262	7.89613	2.06394
184.272	-3.87243	2.06491
184.282	1.49923	2.07103
184.292	-8.78982	2.07103
184.302	-5.41644	2.01432
184.312	-30.9498	2.01432
184.322	-15.0624	1.88895
184.332	-17.8239	1.87045
184.342	-16.9634	1.75827
184.352	-12.1889	1.75827
184.362	-30.7778	1.62758
184.372	-6.99765	1.61469
184.382	-18.3449	1.52968
184.392	1.9212	1.52968
184.402	-13.0558	1.4557
184.412	0.486803	1.4471
184.422	5.77852	1.40697
184.432	-15.2712	1.40573
184.442	19.6288	1.39722
184.452	-7.65529	1.39722
184.462	8.57189	1.41538
184.472	18.6371	1.42678
184.482	13.843	1.50354
184.492	13.0221	1.50354
184.502	14.456	1.64176
184.512	46.9034	1.66233
184.522	30.8865	1.807
184.532	36.2903	1.807
184.542	30.8606	2.02141
184.552	16.476	2.03487
184.562	1.79472	2.12108
184.572	-7.45993	2.12293
184.582	12.0685	2.13482
184.592	-11.8234	2.13482
184.602	26.2044	2.20215
184.612	24.6202	2.21884
184.622	-3.08213	2.33062
184.632	28.5151	2.33062
184.642	5.93378	2.44758
184.652	15.7641	2.46055
184.662	11.3457	2.54769
184.672	2.75373	2.54769
184.682	26.4124	2.65401
184.692	16.1654	2.66707
184.702	25.7667	2.7559
184.712	3.47661	2.7559
184.722	-35.2404	2.75325
184.732	-3.90571	2.75325
184.742	-9.37333	2.65711
184.752	-14.9415	2.6555
184.762	7.69096	2.64427
184.772	3.57288	2.64427
184.782	-0.403866	2.658
184.792	27.9065	2.66626
184.802	21.3546	2.72534
184.812	-2.30246	2.72534
184.822	8.00478	2.77229
184.832	11.1694	2.77777
184.842	11.5232	2.81659
184.852	11.4234	2.81659
184.862	-4.83305	2.83874
184.872	3.03999	2.83728
184.882	-16.1528	2.829
184.892	11.4182	2.82647
184.902	-16.2062	2.80818
184.912	-8.15181	2.80818
184.922	-3.94342	2.78824
184.932	1.93157	2.78915
184.942	-14.3527	2.79577
184.952	-8.40621	2.79577
184.962	8.19852	2.76388
184.972	-4.52795	2.76583
184.982	20.0947	2.7785
184.992	-30.0302	2.7785
185.002	-18.898	2.69743
185.012	-18.6797	2.67538
185.022	9.71798	2.56453
185.032	-2.04998	2.56453
185.042	-28.4213	2.49055
185.052	-10.0977	2.47318
185.062	-17.0087	2.35898
185.072	-4.60464	2.35898
185.082	-11.0463	2.26196
185.092	7.39362	2.26196
185.102	-12.7971	2.23051
185.112	3.87911	2.2231
185.122	-10.6412	2.18266
185.132	-1.61551	2.18266
185.142	10.0756	2.19152
185.152	-16.8807	2.18154
185.162	1.02424	2.12994
185.172	-23.0679	2.12994
185.182	-16.833	2.05109
185.192	-17.889	2.04458
185.202	-1.71189	1.99616
185.212	1.2103	1.99616
185.222	-13.5947	1.96914
185.232	3.60262	1.96914
185.242	-2.73648	1.94654
185.252	17.2789	1.95121
185.262	-6.71527	1.98686
185.272	15.987	1.98686
185.282	7.51773	2.05951
185.292	-10.5913	2.05913
185.302	5.69118	2.05641
185.312	-5.32728	2.05641
185.322	16.6012	2.05153
185.332	1.15644	2.05931
185.342	6.79162	2.12064
185.352	20.0591	2.12064
185.362	11.099	2.1645
185.372	5.39996	2.16725
185.382	-2.87119	2.18753
185.392	6.8064	2.18753
185.402	-37.7389	2.12064
185.412	-17.9622	2.12064
185.422	-20.2932	1.94654
185.432	-33.3491	1.91782
185.442	-29.5144	1.73612
185.452	-49.0749	1.73612
185.462	-35.1036	1.44507
185.472	-52.3863	1.4141
185.482	-26.7434	1.18635
185.492	-3.47937	1.18635
185.502	-9.49584	1.04991
185.512	13.2654	1.04781
185.522	4.31389	1.03751
185.532	12.8006	1.03751
185.542	-0.450842	1.08358
185.552	19.6273	1.08358
185.562	7.95325	1.17794
185.572	17.4484	1.19769
185.582	35.6283	1.34052
185.592	28.3675	1.34052
185.602	32.6705	1.53057
185.612	17.0586	1.55011
185.622	27.7899	1.69182
185.632	7.10048	1.69182
185.642	8.78172	1.77422
185.652	10.6201	1.77547
185.662	1.99399	1.7844
185.672	-12.5761	1.7844
185.682	-23.6333	1.69492
185.692	-22.3363	1.69492
185.702	-33.0265	1.48759
185.712	-24.7208	1.4627
185.722	-2.52499	1.34672
185.732	-6.03423	1.34672
185.742	-1.26493	1.31571
185.752	11.195	1.32124
185.762	18.8142	1.36178
185.772	23.9088	1.36178
185.782	28.0589	1.53057
185.792	16.2468	1.55137
185.802	31.8758	1.72371
185.812	19.8001	1.72371
185.822	15.0966	1.90623
185.832	22.5251	1.92398
185.842	-1.31257	2.0471
185.852	21.9123	2.06199
185.862	14.4588	2.14634
185.872	-4.89204	2.14634
185.882	-9.07712	2.18931
185.892	6.85133	2.18896
185.902	8.56123	2.18621
185.912	12.2262	2.18621
185.922	5.2108	2.22918
185.932	3.79371	2.23446
185.942	-1.16085	2.26417
185.952	-6.53233	2.26417
185.962	-0.589399	2.24911
185.972	14.4769	2.2602
185.982	7.61455	2.33815
185.992	14.703	2.33815
186.002	-3.94098	2.40327
186.012	3.68782	2.40594
186.022	9.92402	2.42764
186.032	13.9189	2.42764
186.042	3.16672	2.51092
186.052	24.5019	2.51092
186.062	4.46848	2.57915
186.072	-1.50691	2.58103
186.082	5.40931	2.59509
186.092	-4.01237	2.59509
186.102	-9.6012	2.55478
186.112	-25.3214	2.53241
186.122	-15.019	2.41922
186.132	-12.5081	2.41922
186.142	-27.2262	2.2974
186.152	-37.6029	2.27838
186.162	2.2922	2.1357
186.172	-17.3653	2.1357
186.182	-2.85932	2.08963
186.192	7.72712	2.08963
186.202	8.33365	2.14058
186.212	3.32622	2.1539
186.222	16.8095	2.22209
186.232	25.5836	2.22209
186.242	21.2525	2.34746
186.252	-4.56455	2.35433
186.262	3.78782	2.40638
186.272	-16.7489	2.40638
186.282	-18.4562	2.36739
186.292	2.90362	2.35668
186.302	-14.2931	2.27835
186.312	-2.83532	2.27835
186.322	-17.4642	2.23671
186.332	3.30878	2.22836
186.342	-26.0992	2.16273
186.352	2.48462	2.16273
186.362	-19.011	2.10336
186.372	-11.3553	2.10336
186.382	13.5558	2.06084
186.392	-7.82072	2.06101
186.402	10.1235	2.06216
186.412	-21.823	2.06216
186.422	-4.39579	2.01432
186.432	-16.7214	2.0036
186.442	-33.322	1.91775
186.452	6.99677	1.91775
186.462	-22.9097	1.7875
186.472	0.868966	1.78216
186.483	-12.6487	1.73523
186.492	-15.4247	1.73523
186.502	-10.4915	1.66922
186.512	-21.9321	1.65965
186.522	7.2527	1.61562
186.532	-10.3602	1.61562
186.542	3.04068	1.55936
186.552	4.39703	1.55989
186.562	7.37067	1.56423
186.572	9.87198	1.56423
186.582	2.93955	1.61518
186.592	9.98806	1.61518
186.602	-3.97222	1.64619
186.612	17.6792	1.65239
186.622	0.078208	1.68384
186.632	-2.04857	1.68384
186.642	8.17219	1.69935
186.652	-8.58234	1.7002
186.662	-4.19311	1.70688
186.672	-9.04208	1.70688
186.682	5.30299	1.68872
186.692	-12.5795	1.68662
186.702	1.21768	1.66789
186.712	-8.05554	1.65754
186.722	-14.5041	1.6041
186.732	-18.9128	1.6041
186.742	-19.7132	1.48139
186.752	-7.06811	1.4698
186.762	-28.1701	1.36976
186.772	-19.9412	1.36976
186.782	-29.1763	1.21515
186.792	-3.61842	1.2054
186.802	-6.73383	1.12389
186.812	-3.92904	1.12389
186.822	-4.33768	1.11503
186.832	-0.380143	1.11542
186.842	10.0474	1.11858
186.852	-7.71147	1.11858
186.862	15.2164	1.14117
186.872	1.04879	1.14117
186.882	10.4963	1.18813
186.892	0.503764	1.19459
186.902	-11.1754	1.24527
186.912	5.29913	1.24527
186.922	-8.17665	1.26698
186.932	14.2474	1.27365
186.942	8.59216	1.32679
186.952	22.0727	1.32679
186.962	18.863	1.44551
186.972	13.4961	1.45711
186.982	25.3181	1.55892
186.992	10.4204	1.55892
187.002	8.59136	1.63467
187.012	-7.73314	1.63212
187.022	1.0073	1.62005
187.032	-32.0766	1.62005
187.042	-3.83662	1.51107
187.052	-10.5048	1.50473
187.062	-9.08793	1.45348
187.072	-5.30689	1.45038
187.082	-8.38639	1.42602
187.092	0.077292	1.42602
187.102	0.906313	1.4269
187.112	3.944	1.43936
187.122	20.1467	1.50133
187.132	22.0897	1.50133
187.142	17.1214	1.60233
187.152	5.18364	1.6121
187.162	25.6883	1.69758
187.172	2.26567	1.69758
187.182	-5.6532	1.72371
187.192	-4.81558	1.71823
187.202	-3.08055	1.67587
187.212	-6.63341	1.67587
187.222	-19.3066	1.61075
187.232	3.90109	1.61075
187.242	-17.1331	1.56689
187.252	4.07143	1.56329
187.262	-0.924459	1.53455
187.272	-10.12	1.53455
187.282	-1.70126	1.5124
187.292	5.48691	1.51395
187.302	15.895	1.52614
187.312	7.22154	1.52614
187.322	16.1379	1.63334
187.332	24.3098	1.64528
187.342	16.5788	1.75428
187.352	25.0614	1.75428
187.362	13.6233	1.86414
187.372	13.6765	1.877
187.382	8.15492	1.97401
187.392	17.2298	1.97401
187.402	-8.40294	2.04666
187.412	-1.39828	2.04666
187.422	9.59464	2.05906
187.432	-14.165	2.05676
187.442	4.41695	2.03736
187.452	-1.87432	2.03736
187.462	4.70592	2.03116
187.472	-1.18672	2.03363
187.482	1.8608	2.05463
187.492	10.5719	2.05463
187.502	-10.1618	2.07058
187.512	7.67479	2.07014
187.522	-0.713972	2.06615
187.532	-11.1567	2.06615
187.542	-21.9364	1.97357
187.552	-17.4539	1.96169
187.562	-8.6853	1.85883
187.572	-11.5442	1.84865
187.582	-4.13669	1.76978
187.592	-15.5506	1.76978
187.602	-2.59476	1.72992
187.612	-5.68943	1.72559
187.622	-3.84173	1.70334
187.632	11.5646	1.70334
187.642	8.78681	1.71042
187.652	3.03023	1.71228
187.662	-13.5574	1.73124
187.672	-0.235677	1.73124
187.682	-14.9736	1.72504
187.692	-11.3517	1.72504
187.702	0.096734	1.70821
187.712	-12.3343	1.6996
187.722	-2.51096	1.66081
187.732	-13.6685	1.66081
187.742	8.29386	1.63201
187.752	0.225566	1.63421
187.762	-1.79701	1.65328
187.772	21.747	1.65328
187.782	12.3477	1.71485
187.792	17.4885	1.72722
187.802	12.6755	1.83978
187.812	16.5802	1.83978
187.822	24.6652	1.9904
187.832	31.9538	2.01119
187.842	14.6938	2.18399
187.852	26.3525	2.20198
187.862	30.4601	2.35056
187.872	11.0052	2.35056
187.882	5.48967	2.43872
187.892	-12.9989	2.43573
187.902	3.73441	2.40815
187.912	-9.01889	2.40815
187.922	16.7408	2.41834
187.932	11.4813	2.42304
187.942	-13.8075	2.46485
187.952	22.0625	2.46485
187.962	5.47148	2.49453
187.972	6.05144	2.509
187.983	15.8209	2.64294
187.992	26.1958	2.64294
188.002	3.50545	2.759
188.012	16.6529	2.759
188.022	1.65294	2.81172
188.032	-9.75393	2.80599
188.042	-32.9059	2.76521
188.052	-14.0333	2.76521
188.062	-13.6178	2.65534
188.072	-32.2775	2.63588
188.082	-35.5515	2.46397
188.092	-21.1371	2.46397
188.102	-34.3882	2.27968
188.112	-7.6506	2.26431
188.122	-7.81639	2.18886
188.132	-18.4665	2.18886
188.142	9.03285	2.14501
188.152	-8.5468	2.14662
188.162	16.5941	2.16627
188.172	-1.12832	2.16627
188.182	16.2335	2.18443
188.192	-14.8446	2.18443
188.202	-20.4234	2.16804
